,out_degree,in_degree,out_degree_centrality,in_degree_centrality,avg_trust_given,avg_trust_received,total_trust_given,total_trust_received,trust_ratio,positive_trust_given_count,negative_trust_given_count,positive_trust_received_count,negative_trust_received_count,positive_trust_given_avg,negative_trust_given_avg,trust_selectivity,betweenness_centrality,eigenvector_centrality,community
3200,1,1,0.0002644802962179318,0.0002644802962179318,3.0,1.0,3,1,3.0,1,0,1,0,3.0,0.0,0.0,0.0,0.0013757833584753438,2
589,8,7,0.0021158423697434543,0.0018513620735255225,2.25,2.0,18,14,1.2857142857142858,8,0,7,0,2.25,0.0,1.4375,0.0002602898456091746,0.006671418736945151,3
433,12,12,0.0031737635546151815,0.0031737635546151815,0.6666666666666666,1.5833333333333333,8,19,0.42105263157894735,10,2,12,0,1.9,-5.5,13.722222222222221,0.0006001418716301138,0.009027346814079473,2
81,39,39,0.01031473155249934,0.01031473155249934,1.5897435897435896,2.1025641025641026,62,82,0.7560975609756098,39,0,39,0,1.5897435897435896,0.0,0.8573307034845495,0.0019250253453629682,0.021642679577574913,2
7509,4,8,0.0010579211848717272,0.0021158423697434543,-0.75,-1.75,-3,-14,0.21428571428571427,3,1,4,4,2.3333333333333335,-10.0,29.1875,9.571018120736974e-05,-0.004923544920576449,16
973,3,4,0.0007934408886537954,0.0010579211848717272,2.6666666666666665,2.0,8,8,1.0,3,0,3,1,2.6666666666666665,0.0,1.5555555555555554,0.0,0.0073777704454262875,2
1555,2,2,0.0005289605924358636,0.0005289605924358636,2.0,2.0,4,4,1.0,2,0,2,0,2.0,0.0,1.0,0.0,0.005572522664971609,2
3154,1,1,0.0002644802962179318,0.0002644802962179318,3.0,1.0,3,1,3.0,1,0,1,0,3.0,0.0,0.0,0.0,0.0013757833584753438,2
7595,53,47,0.014017455699550384,0.012430573922242795,0.4339622641509434,-1.3617021276595744,23,-64,-0.359375,44,9,30,17,2.159090909090909,-8.0,19.792808828764684,0.006487696752570247,-0.027161499867166147,3
1361,3,3,0.0007934408886537954,0.0007934408886537954,3.0,1.6666666666666667,9,5,1.8,3,0,3,0,3.0,0.0,0.0,0.0,0.0063182292401862215,2
2331,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,1,1,2,0,3.0,-1.0,4.0,3.5098702204419145e-06,0.0014704153454571972,2
509,12,11,0.0031737635546151815,0.0029092832583972497,1.8333333333333333,1.4545454545454546,22,16,1.375,12,0,11,0,1.8333333333333333,0.0,1.3055555555555558,0.0014176997710505781,0.009221668898839946,2
969,7,7,0.0018513620735255225,0.0018513620735255225,2.0,1.1428571428571428,14,8,1.75,7,0,6,1,2.0,0.0,1.1428571428571428,0.00024675965485272883,0.003004547965164636,3
197,35,33,0.009256810367627613,0.008727849775191749,1.9428571428571428,1.2121212121212122,68,40,1.7,35,0,32,1,1.9428571428571428,0.0,1.7110204081632656,0.0022305427254957805,0.015672630951735166,10
621,7,6,0.0018513620735255225,0.0015868817773075907,2.2857142857142856,2.1666666666666665,16,13,1.2307692307692308,7,0,6,0,2.2857142857142856,0.0,1.6326530612244898,0.00024605472321927873,0.011747962969955592,3
1036,4,3,0.0010579211848717272,0.0007934408886537954,-0.75,2.3333333333333335,-3,7,-0.42857142857142855,3,1,3,0,2.3333333333333335,-10.0,29.1875,3.171130289874987e-05,0.011268025371039677,2
1054,4,4,0.0010579211848717272,0.0010579211848717272,1.75,1.75,7,7,1.0,4,0,4,0,1.75,0.0,0.6875,5.494283446135886e-05,0.0069390102164279596,2
1818,1,1,0.0002644802962179318,0.0002644802962179318,3.0,3.0,3,3,1.0,1,0,1,0,3.0,0.0,0.0,0.0,0.004127350075426031,2
358,11,12,0.0029092832583972497,0.0031737635546151815,0.0,1.9166666666666667,0,23,0.0,9,2,11,1,2.2222222222222223,-10.0,23.272727272727273,0.0012727400198511622,0.00952768877155788,3
748,17,17,0.00449616503570484,0.00449616503570484,1.7058823529411764,0.6470588235294118,29,11,2.6363636363636362,16,1,15,2,2.0625,-4.0,7.031141868512111,0.0006061279899868639,0.009062781133247457,3
88,56,38,0.01481089658820418,0.010050251256281409,0.5714285714285714,2.0,32,76,0.42105263157894735,47,9,37,1,1.851063829787234,-6.111111111111111,13.459183673469388,0.01473727551640808,0.04389581607653052,19
163,30,31,0.007934408886537955,0.008198889182755886,1.5666666666666667,1.4838709677419355,47,46,1.0217391304347827,29,1,31,0,1.9655172413793103,-10.0,9.17888888888889,0.0005013343826098141,0.020532045746267474,2
1576,1,2,0.0002644802962179318,0.0005289605924358636,2.0,2.0,2,4,0.5,1,0,2,0,2.0,0.0,0.0,0.0,0.0035457899377284684,2
2353,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0027515667169506876,2
3221,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0013757833584753438,2
136,37,33,0.009785770960063476,0.008727849775191749,1.3513513513513513,1.696969696969697,50,56,0.8928571428571429,36,1,33,0,1.6666666666666667,-10.0,5.41709276844412,0.0019706649143667624,0.027518302417579094,3
1367,5,5,0.001322401481089659,0.001322401481089659,3.2,1.0,16,5,3.2,5,0,5,0,3.2,0.0,11.76,0.0002607828449250763,0.0014983682860650004,2
7512,13,18,0.0034382438508331133,0.004760645331922772,1.3076923076923077,-0.8333333333333334,17,-15,-1.1333333333333333,13,0,13,5,1.3076923076923077,0.0,0.36686390532544366,0.00012101003136800972,0.013313539429515632,2
757,10,7,0.002644802962179318,0.0018513620735255225,1.8,1.5714285714285714,18,11,1.6363636363636365,10,0,7,0,1.8,0.0,1.5600000000000003,0.00020660513579922202,0.011893158575077042,18
49,65,59,0.017191219254165568,0.015604337476857976,1.476923076923077,1.9830508474576272,96,117,0.8205128205128205,60,5,59,0,2.1333333333333333,-6.4,9.541775147928993,0.0038762195704840864,0.049210521348025116,2
646,3,4,0.0007934408886537954,0.0010579211848717272,3.6666666666666665,3.25,11,13,0.8461538461538461,3,0,4,0,3.6666666666666665,0.0,5.555555555555556,7.179316016887477e-05,0.005895640377548211,19
2328,3,2,0.0007934408886537954,0.0005289605924358636,3.0,1.0,9,2,4.5,3,0,2,0,3.0,0.0,2.0,1.672022032337278e-06,0.0019106421316282326,2
1360,4,4,0.0010579211848717272,0.0010579211848717272,1.25,1.25,5,5,1.0,4,0,4,0,1.25,0.0,0.1875,2.7488095293404467e-06,0.006063504838972014,2
7377,3,3,0.0007934408886537954,0.0007934408886537954,1.3333333333333333,-0.6666666666666666,4,-2,-2.0,3,0,2,1,1.3333333333333333,0.0,0.2222222222222222,0.0,-0.0026860707331958617,2
2321,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0027515667169506876,2
125,68,64,0.01798466014281936,0.016926738957947635,0.5294117647058824,0.9375,36,60,0.6,58,10,61,3,1.5689655172413792,-5.5,10.219723183391004,0.005163236319331069,0.014998620472971293,2
1548,2,2,0.0005289605924358636,0.0005289605924358636,2.0,2.0,4,4,1.0,2,0,2,0,2.0,0.0,0.0,4.755176843790196e-06,0.0034200123500137676,2
1837,3,3,0.0007934408886537954,0.0007934408886537954,1.3333333333333333,1.0,4,3,1.3333333333333333,3,0,3,0,1.3333333333333333,0.0,0.2222222222222222,0.0,0.0016670385719100354,2
1834,2,2,0.0005289605924358636,0.0005289605924358636,1.5,1.5,3,3,1.0,2,0,2,0,1.5,0.0,0.25,0.0,0.003371621280935021,2
703,10,11,0.002644802962179318,0.0029092832583972497,1.5,1.0909090909090908,15,12,1.25,10,0,10,1,1.5,0.0,0.25,0.0002315870633899493,0.004987715742232043,5
1456,8,4,0.0021158423697434543,0.0010579211848717272,3.0,1.0,24,4,6.0,7,1,4,0,3.5714285714285716,-1.0,4.75,0.00021277670010185328,0.002745062192147139,17
7406,3,4,0.0007934408886537954,0.0010579211848717272,1.6666666666666667,-1.25,5,-5,-1.0,3,0,3,1,1.6666666666666667,0.0,0.2222222222222222,9.998791193739798e-05,-0.010478956930977385,2
1832,2,2,0.0005289605924358636,0.0005289605924358636,1.5,1.5,3,3,1.0,2,0,2,0,1.5,0.0,0.25,0.0,0.004062802837203626,2
3105,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0013757833584753438,2
641,18,17,0.004760645331922772,0.00449616503570484,1.1111111111111112,0.7647058823529411,20,13,1.5384615384615385,16,2,16,1,1.375,-1.0,0.8765432098765432,0.0006496533442144575,0.011298245358352712,2
320,16,15,0.004231684739486909,0.003967204443268977,1.6875,1.7333333333333334,27,26,1.0384615384615385,16,0,15,0,1.6875,0.0,1.21484375,0.00054828312814696,0.012217865880741061,10
885,10,10,0.002644802962179318,0.002644802962179318,1.3,0.9,13,9,1.4444444444444444,10,0,9,1,1.3,0.0,0.20999999999999996,0.010104486901822328,0.0033156655341111444,2
632,12,11,0.0031737635546151815,0.0029092832583972497,1.5833333333333333,1.1818181818181819,19,13,1.4615384615384615,12,0,10,1,1.5833333333333333,0.0,1.2430555555555556,0.0005065052131455671,0.010054807272793665,17
2300,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0027515667169506876,2
702,9,10,0.002380322665961386,0.002644802962179318,1.7777777777777777,1.2,16,12,1.3333333333333333,9,0,9,1,1.7777777777777777,0.0,1.728395061728395,1.9566355626314884e-05,0.00519059374802168,2
228,19,20,0.0050251256281407045,0.005289605924358636,0.7368421052631579,1.75,14,35,0.4,17,2,20,0,2.0,-10.0,17.35180055401662,0.00010448188777910753,0.013165794227337616,3
752,9,10,0.002380322665961386,0.002644802962179318,1.3333333333333333,1.1,12,11,1.0909090909090908,9,0,9,1,1.3333333333333333,0.0,0.2222222222222222,5.017168841062557e-05,0.009324954873611952,3
2291,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0027515667169506876,2
656,13,15,0.0034382438508331133,0.003967204443268977,1.6153846153846154,0.8,21,12,1.75,12,1,13,2,2.5833333333333335,-10.0,16.3905325443787,0.0010909131963159385,0.006117374525716751,15
877,6,6,0.0015868817773075907,0.0015868817773075907,1.6666666666666667,1.5,10,9,1.1111111111111112,6,0,6,0,1.6666666666666667,0.0,0.5555555555555557,6.545971289369384e-06,0.010702399650035117,18
2293,9,5,0.002380322665961386,0.001322401481089659,1.3333333333333333,0.4,12,2,6.0,8,1,4,1,1.625,-1.0,1.111111111111111,0.00010406758588294934,0.000865861182849941,6
650,11,14,0.0029092832583972497,0.003702724147051045,1.3636363636363635,0.9285714285714286,15,13,1.1538461538461537,11,0,13,1,1.3636363636363635,0.0,0.4132231404958677,0.0004957989613295858,0.0057700218383079675,1
3328,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0013757833584753438,2
720,12,11,0.0031737635546151815,0.0029092832583972497,1.0,1.0,12,11,1.0909090909090908,11,1,11,0,1.1818181818181819,-1.0,0.6666666666666666,0.0009107642743213759,0.0021128002817400494,17
1379,7,4,0.0018513620735255225,0.0010579211848717272,1.4285714285714286,1.25,10,5,2.0,7,0,4,0,1.4285714285714286,0.0,0.5306122448979592,4.4015885580805375e-05,0.0019481482692745849,2
3275,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0013757833584753438,2
345,14,13,0.003702724147051045,0.0034382438508331133,1.7142857142857142,1.8461538461538463,24,24,1.0,14,0,13,0,1.7142857142857142,0.0,5.346938775510204,0.00012121845289930031,0.01722183644703597,3
336,14,13,0.003702724147051045,0.0034382438508331133,2.0,1.9230769230769231,28,25,1.12,14,0,13,0,2.0,0.0,3.5714285714285716,0.0001284712791704437,0.009152823057549046,10
295,23,25,0.006083046813012432,0.006612007405448294,1.2173913043478262,1.12,28,28,1.0,23,0,25,0,1.2173913043478262,0.0,0.6918714555765595,0.0032255749788138847,0.015812344530568595,16
1375,3,3,0.0007934408886537954,0.0007934408886537954,1.6666666666666667,1.6666666666666667,5,5,1.0,3,0,3,0,1.6666666666666667,0.0,0.2222222222222222,8.368647231316854e-06,0.004194340119786385,10
435,14,11,0.003702724147051045,0.0029092832583972497,2.2142857142857144,1.7272727272727273,31,19,1.631578947368421,14,0,11,0,2.2142857142857144,0.0,5.8826530612244925,0.00020465511818245174,0.010770396691767893,1
7390,7,8,0.0018513620735255225,0.0021158423697434543,2.0,-0.375,14,-3,-4.666666666666667,7,0,7,1,2.0,0.0,6.0,0.0003728692771891604,0.0037530274760967457,19
12,128,128,0.03385347791589527,0.03385347791589527,1.515625,2.0625,194,264,0.7348484848484849,127,1,128,0,1.5354330708661417,-1.0,0.859130859375,0.011548657727694445,0.05789776893441446,2
1853,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,3.9763415261557825e-06,0.001794462077014385,2
1184,5,5,0.001322401481089659,0.001322401481089659,1.2,1.2,6,6,1.0,5,0,5,0,1.2,0.0,0.16,4.778099794276748e-07,0.005141910947723226,2
1064,7,5,0.0018513620735255225,0.001322401481089659,1.7142857142857142,1.4,12,7,1.7142857142857142,7,0,5,0,1.7142857142857142,0.0,0.489795918367347,4.207971281522294e-06,0.00959924042563459,2
1560,4,4,0.0010579211848717272,0.0010579211848717272,1.0,1.0,4,4,1.0,4,0,4,0,1.0,0.0,0.0,9.289352538882232e-06,0.003745070261347684,2
988,8,6,0.0021158423697434543,0.0015868817773075907,-0.125,1.1666666666666667,-1,7,-0.14285714285714285,7,1,6,0,1.2857142857142858,-10.0,14.359375,0.0006488389415842023,0.0024222741988982406,8
203,28,26,0.00740544829410209,0.0068764877016662266,1.5,1.5,42,39,1.0769230769230769,28,0,26,0,1.5,0.0,1.25,0.0005565526619181431,0.030703583243691525,18
976,4,4,0.0010579211848717272,0.0010579211848717272,3.25,2.0,13,8,1.625,4,0,4,0,3.25,0.0,11.1875,4.999304345932041e-05,0.004083633373435984,2
289,19,17,0.0050251256281407045,0.00449616503570484,0.7368421052631579,1.7058823529411764,14,29,0.4827586206896552,18,1,17,0,1.3333333333333333,-10.0,6.720221606648199,0.0007834150660588766,0.011255531973369494,2
7394,10,6,0.002644802962179318,0.0015868817773075907,0.6,-0.6666666666666666,6,-4,-1.5,7,3,5,1,1.2857142857142858,-1.0,1.24,0.000365762331785405,0.0021130269441653657,17
3203,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0013757833584753438,2
1844,3,2,0.0007934408886537954,0.0005289605924358636,1.3333333333333333,1.5,4,3,1.3333333333333333,3,0,2,0,1.3333333333333333,0.0,0.2222222222222222,0.0,0.0002536124940376399,18
2053,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,3.3415738578604036e-06,0.0014436010809786848,20
1363,4,4,0.0010579211848717272,0.0010579211848717272,1.0,1.25,4,5,0.8,4,0,4,0,1.0,0.0,0.0,0.000115965617620662,0.0037433736862160054,17
3181,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0013757833584753438,2
288,34,36,0.00899233007140968,0.009521290663845544,1.9705882352941178,0.8055555555555556,67,29,2.310344827586207,34,0,33,3,1.9705882352941178,0.0,3.440311418685121,0.0022330162886230413,0.019906324244831654,6
2263,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,3.322358317856063e-06,0.0014521958910817725,2
3132,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0013757833584753438,2
1059,8,7,0.0021158423697434543,0.0018513620735255225,1.0,1.0,8,7,1.1428571428571428,8,0,7,0,1.0,0.0,0.0,8.994895554168953e-05,0.005750202001406793,18
2332,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,0.0,0.0015646751644233627,2
691,3,3,0.0007934408886537954,0.0007934408886537954,1.0,4.0,3,12,0.25,3,0,3,0,1.0,0.0,0.0,2.5628895872147014e-05,0.0009571928789277083,2
1550,3,3,0.0007934408886537954,0.0007934408886537954,1.6666666666666667,1.3333333333333333,5,4,1.25,3,0,3,0,1.6666666666666667,0.0,0.2222222222222222,8.541568367508955e-06,0.004406507377461752,17
286,17,13,0.00449616503570484,0.0034382438508331133,-1.8235294117647058,2.230769230769231,-31,29,-1.0689655172413792,11,6,13,0,1.9090909090909092,-8.666666666666666,32.968858131487885,0.0005792230304272858,0.0061159881411789255,3
205,30,27,0.007934408886537955,0.007140967997884159,1.6666666666666667,1.4444444444444444,50,39,1.2820512820512822,30,0,27,0,1.6666666666666667,0.0,2.0222222222222217,0.0008655125360478248,0.017630728251190442,3
1359,2,3,0.0005289605924358636,0.0007934408886537954,1.5,1.6666666666666667,3,5,0.6,2,0,3,0,1.5,0.0,0.25,0.0,0.006165147692841148,17
1459,4,4,0.0010579211848717272,0.0010579211848717272,1.0,1.0,4,4,1.0,4,0,4,0,1.0,0.0,0.0,5.496541858099824e-05,0.00307887414167134,17
135,32,28,0.008463369478973817,0.00740544829410209,1.625,2.0,52,56,0.9285714285714286,31,1,28,0,1.7096774193548387,-1.0,1.359375,0.004010950685531541,0.01879473633651034,10
7432,2,3,0.0005289605924358636,0.0007934408886537954,1.0,-2.6666666666666665,2,-8,-0.25,2,0,2,1,1.0,0.0,0.0,0.0,-0.0030169131529181104,10
1815,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,4.28722321137749e-06,0.0016134843010058026,2
3127,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0013757833584753438,2
1836,2,2,0.0005289605924358636,0.0005289605924358636,3.0,1.5,6,3,2.0,2,0,2,0,3.0,0.0,4.0,0.0,0.002867196508904568,19
266,19,18,0.0050251256281407045,0.004760645331922772,2.3684210526315788,1.7222222222222223,45,31,1.4516129032258065,19,0,18,0,2.3684210526315788,0.0,4.548476454293629,0.0001970726083992901,0.02638097488297675,18
2311,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,4.755176843790196e-06,0.0017100061750068838,2
2308,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,3.5261757209756513e-06,0.0021805981476621,19
27,63,88,0.0166622586617297,0.023274266067177998,2.0476190476190474,2.1363636363636362,129,188,0.6861702127659575,63,0,88,0,2.0476190476190474,0.0,2.8390022675736972,0.0027778802759021075,0.051362127193718,2
755,2,2,0.0005289605924358636,0.0005289605924358636,5.5,5.5,11,11,1.0,2,0,2,0,5.5,0.0,20.25,0.0,0.003264701417955532,2
2306,1,1,0.0002644802962179318,0.0002644802962179318,1.0,2.0,1,2,0.5,1,0,1,0,1.0,0.0,0.0,0.0,0.0027515667169506876,2
5679,7,11,0.0018513620735255225,0.0029092832583972497,1.4285714285714286,0.0,10,0,0.0,7,0,9,2,1.4285714285714286,0.0,0.5306122448979591,1.7866538219247286e-06,0.0073944951431914275,19
1790,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.5,2,3,0.6666666666666666,2,0,2,0,1.0,0.0,0.0,1.153408913831847e-05,0.0031110010324094666,16
937,17,15,0.00449616503570484,0.003967204443268977,0.5882352941176471,0.5333333333333333,10,8,1.25,15,2,14,1,1.3333333333333333,-5.0,4.477508650519031,0.0003906847286351349,0.011737106695774987,16
100,31,30,0.008198889182755886,0.007934408886537955,1.8387096774193548,2.4,57,72,0.7916666666666666,28,3,30,0,3.107142857142857,-10.0,21.10301768990635,0.006511494220059278,0.0325748920708852,10
53,38,38,0.010050251256281409,0.010050251256281409,-0.7894736842105263,2.973684210526316,-30,113,-0.26548672566371684,29,9,38,0,1.6551724137931034,-8.666666666666666,21.90304709141275,0.0038572802437919955,-0.07314751496402341,3
2298,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,1.750416324515252e-05,0.0014037299731312406,18
3087,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0013757833584753438,2
1274,4,4,0.0010579211848717272,0.0010579211848717272,1.25,1.25,5,5,1.0,4,0,4,0,1.25,0.0,0.1875,0.0001574816595412621,0.001888865462781333,1
227,20,15,0.005289605924358636,0.003967204443268977,1.75,2.4,35,36,0.9722222222222222,18,2,15,0,2.5555555555555554,-5.5,13.6875,0.00082052708897319,0.021660090362921724,10
1348,5,5,0.001322401481089659,0.001322401481089659,1.0,1.0,5,5,1.0,5,0,5,0,1.0,0.0,0.0,2.3937849829738022e-05,0.005209292723766269,2
2295,1,1,0.0002644802962179318,0.0002644802962179318,1.0,2.0,1,2,0.5,1,0,1,0,1.0,0.0,0.0,0.0,0.0027515667169506876,2
394,5,5,0.001322401481089659,0.001322401481089659,3.6,4.2,18,21,0.8571428571428571,5,0,5,0,3.6,0.0,6.24,5.638614531524623e-05,0.02315717141285077,10
3043,2,1,0.0005289605924358636,0.0002644802962179318,1.0,1.0,2,1,2.0,2,0,1,0,1.0,0.0,0.0,0.0,0.0008048147891867561,19
2285,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,4.0466593633024024e-06,0.0013928274073779633,2
1536,5,3,0.001322401481089659,0.0007934408886537954,1.0,1.3333333333333333,5,4,1.25,5,0,3,0,1.0,0.0,0.0,1.0513498065920237e-05,0.0036272188658958687,5
883,7,8,0.0018513620735255225,0.0021158423697434543,1.0,1.125,7,9,0.7777777777777778,7,0,7,1,1.0,0.0,0.0,7.222328610200609e-06,0.0026267894740018066,2
199,33,27,0.008727849775191749,0.007140967997884159,1.121212121212121,1.4814814814814814,37,40,0.925,32,1,26,1,1.46875,-10.0,4.712580348943986,0.0012559578741778502,0.01320707745615727,10
2290,1,2,0.0002644802962179318,0.0005289605924358636,1.0,1.0,1,2,0.5,1,0,2,0,1.0,0.0,0.0,0.0,0.0021236606706702566,1
1816,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.5,2,3,0.6666666666666666,2,0,2,0,1.0,0.0,0.0,4.578571129210967e-05,0.004628657224583777,2
1524,4,4,0.0010579211848717272,0.0010579211848717272,-1.75,1.0,-7,4,-1.75,3,1,4,0,1.0,-10.0,22.6875,2.2161732473268864e-05,0.001408415838830878,3
1169,3,2,0.0007934408886537954,0.0005289605924358636,2.0,3.0,6,6,1.0,3,0,2,0,2.0,0.0,0.6666666666666666,1.4013646819026086e-06,0.001840108033941979,2
