,out_degree,in_degree,out_degree_centrality,in_degree_centrality,avg_trust_given,avg_trust_received,total_trust_given,total_trust_received,trust_ratio,positive_trust_given_count,negative_trust_given_count,positive_trust_received_count,negative_trust_received_count,positive_trust_given_avg,negative_trust_given_avg,trust_selectivity,betweenness_centrality,eigenvector_centrality,community,cluster,pca_x,pca_y,tsne_x,tsne_y
266,19,18,0.0050251256281407045,0.004760645331922772,2.3684210526315788,1.7222222222222223,45,31,1.4516129032258065,19,0,18,0,2.3684210526315788,0.0,4.548476454293629,0.0001970726083992901,0.02638097488297675,18,1,1.2485520726481933,0.6983382876539567,28.310757,4.441453
2311,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,4.755176843790196e-06,0.0017100061750068838,2,1,-0.5974888862392218,-0.03220018263133335,-34.04322,-15.824251
2308,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,3.5261757209756513e-06,0.0021805981476621,19,1,-0.5959831345336318,-0.028710815586425815,-33.734085,-14.3038845
27,63,88,0.0166622586617297,0.023274266067177998,2.0476190476190474,2.1363636363636362,129,188,0.6861702127659575,63,0,88,0,2.0476190476190474,0.0,2.8390022675736972,0.0027778802759021075,0.051362127193718,2,0,7.446749263872415,1.5094828463916934,53.45875,2.4159207
755,2,2,0.0005289605924358636,0.0005289605924358636,5.5,5.5,11,11,1.0,2,0,2,0,5.5,0.0,20.25,0.0,0.003264701417955532,2,3,-0.2953191878669793,1.1749760515706977,36.01921,25.901047
2306,1,1,0.0002644802962179318,0.0002644802962179318,1.0,2.0,1,2,0.5,1,0,1,0,1.0,0.0,0.0,0.0,0.0027515667169506876,2,1,-0.6855510301396017,0.10919254297598897,-20.639177,-8.743796
5679,7,11,0.0018513620735255225,0.0029092832583972497,1.4285714285714286,0.0,10,0,0.0,7,0,9,2,1.4285714285714286,0.0,0.5306122448979591,1.7866538219247286e-06,0.0073944951431914275,19,1,0.23789831330034233,-0.6387525993389392,20.529325,-29.243382
1790,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.5,2,3,0.6666666666666666,2,0,2,0,1.0,0.0,0.0,1.153408913831847e-05,0.0031110010324094666,16,1,-0.5860623965349177,0.03692454951978623,-10.748044,-20.745878
937,17,15,0.00449616503570484,0.003967204443268977,0.5882352941176471,0.5333333333333333,10,8,1.25,15,2,14,1,1.3333333333333333,-5.0,4.477508650519031,0.0003906847286351349,0.011737106695774987,16,1,1.119773180022515,-0.4735716819633579,36.134125,-7.4188147
100,31,30,0.008198889182755886,0.007934408886537955,1.8387096774193548,2.4,57,72,0.7916666666666666,28,3,30,0,3.107142857142857,-10.0,21.10301768990635,0.006511494220059278,0.0325748920708852,10,0,3.5456139906961526,-0.0028583978226550807,44.664288,-5.632426
53,38,38,0.010050251256281409,0.010050251256281409,-0.7894736842105263,2.973684210526316,-30,113,-0.26548672566371684,29,9,38,0,1.6551724137931034,-8.666666666666666,21.90304709141275,0.0038572802437919955,-0.07314751496402341,3,0,4.055275577115929,-1.7781054118910433,48.072857,-6.9248333
2298,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,1.750416324515252e-05,0.0014037299731312406,18,1,-0.5972694174241122,-0.034270812904339296,-34.124268,-17.460266
3087,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0013757833584753438,2,1,-0.701162473044687,-0.04563286117341522,-67.289795,32.64094
1274,4,4,0.0010579211848717272,0.0010579211848717272,1.25,1.25,5,5,1.0,4,0,4,0,1.25,0.0,0.1875,0.0001574816595412621,0.001888865462781333,1,1,-0.374348383106433,0.10212195686806198,-2.3386211,1.4751384
227,20,15,0.005289605924358636,0.003967204443268977,1.75,2.4,35,36,0.9722222222222222,18,2,15,0,2.5555555555555554,-5.5,13.6875,0.00082052708897319,0.021660090362921724,10,1,1.4396596245504754,0.0739557116312763,43.149498,-9.123518
1348,5,5,0.001322401481089659,0.001322401481089659,1.0,1.0,5,5,1.0,5,0,5,0,1.0,0.0,0.0,2.3937849829738022e-05,0.005209292723766269,2,1,-0.2773316180970887,0.026801671003000262,6.1568127,-4.6804714
2295,1,1,0.0002644802962179318,0.0002644802962179318,1.0,2.0,1,2,0.5,1,0,1,0,1.0,0.0,0.0,0.0,0.0027515667169506876,2,1,-0.6855510301396017,0.10919254297598897,-20.639177,-8.743796
394,5,5,0.001322401481089659,0.001322401481089659,3.6,4.2,18,21,0.8571428571428571,5,0,5,0,3.6,0.0,6.24,5.638614531524623e-05,0.02315717141285077,10,3,-0.11262563359485989,1.2108965791137647,27.286785,26.482237
3043,2,1,0.0005289605924358636,0.0002644802962179318,1.0,1.0,2,1,2.0,2,0,1,0,1.0,0.0,0.0,0.0,0.0008048147891867561,19,1,-0.6597477525835195,0.12037414138219886,-24.870798,38.96456
2285,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,4.0466593633024024e-06,0.0013928274073779633,2,1,-0.5986580335611108,-0.0345777842321836,-34.52287,-17.445261
1536,5,3,0.001322401481089659,0.0007934408886537954,1.0,1.3333333333333333,5,4,1.25,5,0,3,0,1.0,0.0,0.0,1.0513498065920237e-05,0.0036272188658958687,5,1,-0.38887449765919335,0.12108765078682066,-1.5628805,-2.6012
883,7,8,0.0018513620735255225,0.0021158423697434543,1.0,1.125,7,9,0.7777777777777778,7,0,7,1,1.0,0.0,0.0,7.222328610200609e-06,0.0026267894740018066,2,1,0.017040761741748966,-0.18016370287375252,23.503252,-10.497035
199,33,27,0.008727849775191749,0.007140967997884159,1.121212121212121,1.4814814814814814,37,40,0.925,32,1,26,1,1.46875,-10.0,4.712580348943986,0.0012559578741778502,0.01320707745615727,10,0,2.5857981990131775,0.03591716757835358,42.415066,-1.2296354
2290,1,2,0.0002644802962179318,0.0005289605924358636,1.0,1.0,1,2,0.5,1,0,2,0,1.0,0.0,0.0,0.0,0.0021236606706702566,1,1,-0.6427553670790104,-0.1171377758928803,-0.5954184,-29.85539
1816,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.5,2,3,0.6666666666666666,2,0,2,0,1.0,0.0,0.0,4.578571129210967e-05,0.004628657224583777,2,1,-0.5773702954796848,0.04881852135844229,-11.026438,-20.676325
1524,4,4,0.0010579211848717272,0.0010579211848717272,-1.75,1.0,-7,4,-1.75,3,1,4,0,1.0,-10.0,22.6875,2.2161732473268864e-05,0.001408415838830878,3,4,0.020550066824174776,-2.2046265504143068,43.32602,-19.388174
1169,3,2,0.0007934408886537954,0.0005289605924358636,2.0,3.0,6,6,1.0,3,0,2,0,2.0,0.0,0.6666666666666666,1.4013646819026086e-06,0.001840108033941979,2,1,-0.5290483446965828,0.6398074342357969,8.043772,25.385008
749,3,3,0.0007934408886537954,0.0007934408886537954,4.0,3.6666666666666665,12,11,1.0909090909090908,3,0,3,0,4.0,0.0,18.0,2.558526607438789e-06,0.002019949961434289,15,3,-0.23527536681323702,0.5144295157589349,33.645878,24.815521
876,18,17,0.004760645331922772,0.00449616503570484,0.7777777777777778,0.5294117647058824,14,9,1.5555555555555556,17,1,16,1,1.411764705882353,-10.0,7.728395061728396,0.0007675456748235899,0.005309126889355948,19,1,1.2778546603952834,-0.4991234725274125,38.071583,-8.422986
33,136,118,0.03596932028563872,0.031208674953715952,1.2058823529411764,1.4152542372881356,164,167,0.9820359281437125,132,4,118,0,1.3863636363636365,-4.75,1.6929065743944636,0.01815339882283347,0.0408317555257914,20,0,14.329701995475888,1.7841516155936414,56.141945,2.5600886
1824,0,1,0.0,0.0002644802962179318,0.0,3.0,0,3,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.004127350075426031,2,1,-0.7126979258896449,0.016630524026825386,-17.287514,-39.74963
7525,9,13,0.002380322665961386,0.0034382438508331133,1.2222222222222223,-1.3846153846153846,11,-18,-0.6111111111111112,9,0,9,4,1.2222222222222223,0.0,0.1728395061728395,4.756634581051189e-05,-0.0024763743739078187,2,1,0.4922676326572164,-1.5507191665556572,22.524378,-29.235327
638,4,6,0.0010579211848717272,0.0015868817773075907,3.0,2.1666666666666665,12,13,0.9230769230769231,4,0,6,0,3.0,0.0,6.0,4.1135444517446064e-05,0.022297608791454076,18,1,-0.1295285954402637,0.6191324321539234,26.153288,23.2293
162,21,25,0.005554086220576567,0.006612007405448294,1.5238095238095237,1.84,32,46,0.6956521739130435,21,0,25,0,1.5238095238095237,0.0,1.3922902494331069,0.0009127338696424037,0.013525014605294513,3,1,1.7103212748338996,0.5027704921405114,37.72049,0.7421514
886,3,6,0.0007934408886537954,0.0015868817773075907,1.3333333333333333,1.5,4,9,0.4444444444444444,3,0,6,0,1.3333333333333333,0.0,0.2222222222222222,5.858386022224943e-05,0.003647032096968671,2,1,-0.31614285406592124,0.10226880165370232,-0.98512495,5.0532575
2903,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0013757833584753438,2,1,-0.738261142489185,-0.4576652679435196,-19.67704,-62.395893
3049,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0013757833584753438,2,1,-0.738261142489185,-0.4576652679435196,-19.677052,-62.3959
7604,21,73,0.005554086220576567,0.019307061623909022,5.238095238095238,-8.602739726027398,110,-628,-0.1751592356687898,16,5,4,69,10.0,-10.0,72.56235827664399,0.0016925120317898162,-0.27840837121332385,3,4,7.66769958932904,-20.716049715044665,55.069393,-4.909602
215,13,15,0.0034382438508331133,0.003967204443268977,3.076923076923077,2.466666666666667,40,37,1.0810810810810811,13,0,15,0,3.076923076923077,0.0,9.763313609467456,0.0014087090120340094,0.007563416232425044,17,1,0.9299230591338467,0.5728592768142515,28.736488,9.898249
479,6,7,0.0015868817773075907,0.0018513620735255225,3.1666666666666665,2.4285714285714284,19,17,1.1176470588235294,6,0,7,0,3.1666666666666665,0.0,10.13888888888889,0.00025345611398441565,0.010397919617334956,17,1,0.06079993376691827,0.49550522004690367,29.106285,22.695257
302,10,11,0.002644802962179318,0.0029092832583972497,3.8,2.4545454545454546,38,27,1.4074074074074074,10,0,8,3,3.8,0.0,6.359999999999999,0.0004340605160839787,0.022805850976682526,17,3,0.6075912423226455,0.3932012040318934,30.604597,15.532824
131,36,32,0.009521290663845544,0.008463369478973817,2.111111111111111,1.78125,76,57,1.3333333333333333,36,0,32,0,2.111111111111111,0.0,4.098765432098765,0.006141525546171322,0.02198177715909478,17,0,3.4020657779850847,0.8860967097441961,43.196053,2.7428863
859,6,6,0.0015868817773075907,0.0015868817773075907,3.1666666666666665,1.5,19,9,2.111111111111111,6,0,6,0,3.1666666666666665,0.0,4.805555555555555,0.0003285566268035102,0.0023302393245636633,17,1,-0.10189365967437071,0.6247742376276714,8.031539,41.550133
437,12,8,0.0031737635546151815,0.0021158423697434543,2.25,2.25,27,18,1.5,12,0,8,0,2.25,0.0,4.020833333333333,0.00048586618946018154,0.01135743388972496,17,1,0.3494530268806855,0.6222654569564179,16.931068,13.594101
1398,2,2,0.0005289605924358636,0.0005289605924358636,3.5,2.0,7,4,1.75,2,0,2,0,3.5,0.0,6.25,0.0,0.00629915009138447,17,1,-0.5046858892910081,0.6748595821518919,27.158298,21.755224
423,8,7,0.0021158423697434543,0.0018513620735255225,2.5,2.7142857142857144,20,19,1.0526315789473684,8,0,7,0,2.5,0.0,2.25,0.00012519701773912166,0.009329018785322014,17,1,0.0364002530668842,0.745356317834603,19.450747,17.68554
510,4,3,0.0010579211848717272,0.0007934408886537954,2.5,5.333333333333333,10,16,0.625,4,0,3,0,2.5,0.0,2.25,0.0002379362074188388,0.010093639391567969,17,1,-0.3343708226804579,1.2333283074256571,28.512018,37.244728
224,20,20,0.005289605924358636,0.005289605924358636,1.8,1.8,36,36,1.0,20,0,20,0,1.8,0.0,2.9600000000000004,0.0022894344558976472,0.0027006978407328745,8,1,1.5156820295840656,0.4504058109661917,29.835428,1.9721897
7582,3,7,0.0007934408886537954,0.0018513620735255225,2.3333333333333335,-5.142857142857143,7,-36,-0.19444444444444445,3,0,2,5,2.3333333333333335,0.0,3.555555555555556,4.8686464634938964e-05,-0.012632540790596806,17,1,-0.10047765875558534,-2.5657913700614072,32.091915,-38.202347
311,8,12,0.0021158423697434543,0.0031737635546151815,2.0,2.1666666666666665,16,26,0.6153846153846154,8,0,12,0,2.0,0.0,2.25,0.000405840595138905,0.014454515334511824,17,1,0.3484860314286798,0.49736724979106156,18.827694,7.5220838
1230,3,2,0.0007934408886537954,0.0005289605924358636,3.3333333333333335,2.5,10,5,2.0,3,0,2,0,3.3333333333333335,0.0,2.8888888888888893,3.673197627757795e-06,0.0076803194843330065,17,1,-0.4948924345867489,0.9567403006796946,16.284729,35.54744
1239,2,2,0.0005289605924358636,0.0005289605924358636,2.5,2.5,5,5,1.0,2,0,2,0,2.5,0.0,2.25,2.0213284791405178e-06,0.007727203495757931,17,1,-0.5421770424142027,0.6141383695134824,14.07016,25.754951
567,3,3,0.0007934408886537954,0.0007934408886537954,3.6666666666666665,4.666666666666667,11,14,0.7857142857142857,3,0,3,0,3.6666666666666665,0.0,1.5555555555555554,7.531165514062454e-07,0.008140599908356866,17,3,-0.4375163565296807,1.3977475743908174,28.15551,39.24639
466,10,10,0.002644802962179318,0.002644802962179318,1.8,1.7,18,17,1.0588235294117647,10,0,10,0,1.8,0.0,1.9600000000000004,9.278339069531751e-05,0.009313648439226304,17,1,0.2822505598522527,0.3863919404579752,18.191639,5.8174324
1085,2,2,0.0005289605924358636,0.0005289605924358636,4.0,3.0,8,6,1.3333333333333333,2,0,2,0,4.0,0.0,0.0,5.038689646916171e-05,0.004242202420561243,17,3,-0.5888690908086965,1.221406481133039,20.152472,39.1975
771,3,4,0.0007934408886537954,0.0010579211848717272,2.6666666666666665,2.5,8,10,0.8,3,0,4,0,2.6666666666666665,0.0,0.8888888888888888,0.0,0.005757241289354984,17,1,-0.41354769340473985,0.6842626334830902,12.737264,23.996334
1270,3,3,0.0007934408886537954,0.0007934408886537954,1.6666666666666667,1.6666666666666667,5,5,1.0,3,0,3,0,1.6666666666666667,0.0,0.888888888888889,4.864384631743837e-06,0.00589668754270086,17,1,-0.4670865415134134,0.28223506303993073,0.111159734,13.280077
1264,3,3,0.0007934408886537954,0.0007934408886537954,2.0,1.6666666666666667,6,5,1.2,3,0,3,0,2.0,0.0,0.6666666666666666,9.977316734151542e-06,0.0033760137324759533,17,1,-0.4817059103949057,0.3870601894910325,-0.97475564,18.271046
3774,8,9,0.0021158423697434543,0.002380322665961386,2.125,0.0,17,0,0.0,8,0,7,2,2.125,0.0,0.609375,0.0003004109474955757,8.915957540266852e-05,2,1,0.182402579666678,-0.5282703033312505,20.437366,-29.248297
1003,4,4,0.0010579211848717272,0.0010579211848717272,1.75,1.75,7,7,1.0,4,0,4,0,1.75,0.0,0.6875,0.00023633190116688132,0.0042678206546410665,8,1,-0.3501865834077934,0.3329643537955811,2.159195,13.540756
367,10,9,0.002644802962179318,0.002380322665961386,1.3,2.4444444444444446,13,22,0.5909090909090909,9,1,9,0,2.5555555555555554,-10.0,20.81,0.00015791653004053473,0.005274621088986867,17,1,0.5591089748560126,-0.578384427894903,45.297382,-15.289817
1107,2,4,0.0005289605924358636,0.0010579211848717272,3.0,1.5,6,6,1.0,2,0,4,0,3.0,0.0,0.0,0.0,0.00621834609770842,17,1,-0.48495844158031964,0.6088017453540081,10.858476,33.685387
661,7,7,0.0018513620735255225,0.0018513620735255225,1.2857142857142858,1.7142857142857142,9,12,0.75,7,0,7,0,1.2857142857142858,0.0,0.489795918367347,0.0004789775405019405,0.005681746856077813,17,1,-0.01359344996946202,0.22756256076204914,11.96509,4.735694
274,11,14,0.0029092832583972497,0.003702724147051045,2.4545454545454546,2.142857142857143,27,30,0.9,11,0,14,0,2.4545454545454546,0.0,7.157024793388427,0.00044699631662966976,0.012168708643182197,17,1,0.6633231126721458,0.43839376673254715,28.329151,8.524264
654,10,9,0.002644802962179318,0.002380322665961386,1.4,1.3333333333333333,14,12,1.1666666666666667,10,0,9,0,1.4,0.0,0.44000000000000006,0.00042597184156585333,0.006291983841845327,17,1,0.22948376312814814,0.27061161352702073,16.167048,2.6658077
910,2,3,0.0005289605924358636,0.0007934408886537954,2.0,2.6666666666666665,4,8,0.5,2,0,3,0,2.0,0.0,1.0,0.0,0.006417576924561853,17,1,-0.5044829951956171,0.500559676397484,8.651648,24.11323
1091,2,2,0.0005289605924358636,0.0005289605924358636,3.0,3.0,6,6,1.0,2,0,2,0,3.0,0.0,0.0,0.0,0.007619525647609893,17,1,-0.5740559522499588,0.949103412560207,20.185968,34.53055
84,45,49,0.01190161332980693,0.012959534514678657,1.9555555555555555,1.5918367346938775,88,78,1.1282051282051282,45,0,48,1,1.9555555555555555,0.0,4.531358024691357,0.006564871267972325,0.017594566052459015,17,0,4.824101671786485,0.6601064137230874,48.784046,2.8506734
531,12,12,0.0031737635546151815,0.0031737635546151815,1.25,1.25,15,15,1.0,12,0,12,0,1.25,0.0,0.3541666666666667,0.00020267793303898338,0.004036728636103289,17,1,0.4563205576155573,0.19826401320572087,19.237896,1.8628592
501,7,6,0.0018513620735255225,0.0015868817773075907,4.857142857142857,2.6666666666666665,34,16,2.125,7,0,6,0,4.857142857142857,0.0,8.979591836734693,0.0003260630915828733,0.012550122426355144,17,3,0.04059853370998282,1.1940180891671808,30.812342,26.803078
583,4,4,0.0010579211848717272,0.0010579211848717272,1.5,3.5,6,14,0.42857142857142855,4,0,4,0,1.5,0.0,0.25,0.0003782943801204616,0.003828113152624862,8,1,-0.3248728149984194,0.5943231897881676,-21.044285,2.0320392
1702,2,2,0.0005289605924358636,0.0005289605924358636,2.0,1.5,4,3,1.3333333333333333,2,0,2,0,2.0,0.0,0.0,0.0,0.0046139157596506875,17,1,-0.5920831003559733,0.39947092274759677,-2.230002,19.007435
3356,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0018770905076330902,17,1,-0.7113793507812798,0.36451794746407723,-5.1905117,57.55349
733,5,5,0.001322401481089659,0.001322401481089659,2.2,2.2,11,11,1.0,5,0,5,0,2.2,0.0,0.96,3.045986126083376e-05,0.007023357078853809,2,1,-0.25460117930619514,0.5595290971867697,10.379447,19.23377
356,15,13,0.003967204443268977,0.0034382438508331133,2.6,1.7692307692307692,39,23,1.6956521739130435,15,0,13,0,2.6,0.0,9.440000000000001,0.0016413485249702664,0.008178239856638864,17,1,0.9368376002945727,0.42433302520141736,28.55434,9.979974
1678,1,1,0.0002644802962179318,0.0002644802962179318,2.0,3.0,2,3,0.6666666666666666,1,0,1,0,2.0,0.0,0.0,0.0,0.005631271522899269,17,1,-0.6747990065028496,0.6267652306825475,7.1416554,24.822523
1010,4,4,0.0010579211848717272,0.0010579211848717272,1.75,1.75,7,7,1.0,4,0,4,0,1.75,0.0,0.1875,0.00048160882384632716,0.004420984340900848,17,1,-0.33218337012765686,0.3607696116217438,2.0194025,13.401597
7596,7,9,0.0018513620735255225,0.002380322665961386,2.857142857142857,-7.666666666666667,20,-69,-0.2898550724637681,7,0,1,8,2.857142857142857,0.0,2.4081632653061225,0.00022821976564284024,-0.019593808337710062,8,1,0.2932194495884662,-3.6101480504572696,33.96616,-38.815865
781,4,3,0.0010579211848717272,0.0007934408886537954,4.0,3.3333333333333335,16,10,1.6,4,0,3,0,4.0,0.0,6.0,0.00024155752847456981,0.004275255276013151,17,3,-0.33153399908768927,1.0902721633138457,25.609686,25.625677
2017,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0037541810152661803,17,1,-0.6912026222385212,0.4407599278494668,-10.514454,26.619541
2002,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0037541810152661803,17,1,-0.6912026222385212,0.4407599278494668,-10.514031,26.619259
572,7,8,0.0018513620735255225,0.0021158423697434543,1.7142857142857142,1.75,12,14,0.8571428571428571,7,0,8,0,1.7142857142857142,0.0,1.9183673469387748,0.00012589775540529531,0.009637034835709525,10,1,0.03505123323886428,0.3213117429518594,13.264199,10.814891
202,25,25,0.006612007405448294,0.006612007405448294,1.4,1.56,35,39,0.8974358974358975,25,0,25,0,1.4,0.0,0.32,0.0020446333732845427,0.009185310475459958,8,1,1.987184831701429,0.49998633729246167,38.561222,0.8620752
664,9,9,0.002380322665961386,0.002380322665961386,1.3333333333333333,1.3333333333333333,12,12,1.0,9,0,9,0,1.3333333333333333,0.0,0.4444444444444444,0.0004852906091573798,0.006319944801559453,5,1,0.18791034571339763,0.2224350847994259,15.172602,2.6210656
1636,3,3,0.0007934408886537954,0.0007934408886537954,1.3333333333333333,1.0,4,3,1.3333333333333333,3,0,3,0,1.3333333333333333,0.0,0.2222222222222222,7.246538263022816e-06,0.002746342615941353,17,1,-0.49241911673291866,0.11187965846854381,-20.6798,22.052925
326,14,13,0.003702724147051045,0.0034382438508331133,2.0714285714285716,1.9230769230769231,29,25,1.16,14,0,13,0,2.0714285714285716,0.0,1.494897959183673,0.0008511858941429381,0.00882653282505652,17,1,0.7047208833820447,0.5875463708991511,26.078756,3.6445005
341,16,15,0.004231684739486909,0.003967204443268977,1.625,1.6,26,24,1.0833333333333333,16,0,15,0,1.625,0.0,0.359375,0.01066380462470447,0.003034520880715251,8,1,1.8581641810402874,0.587958494793516,45.295734,11.569221
538,2,4,0.0005289605924358636,0.0010579211848717272,1.5,3.75,3,15,0.2,2,0,4,0,1.5,0.0,0.25,0.0,0.0036990460476684444,8,1,-0.45809670948252124,0.5948644870623474,-21.51472,1.8156787
1233,3,2,0.0007934408886537954,0.0005289605924358636,3.3333333333333335,2.5,10,5,2.0,3,0,2,0,3.3333333333333335,0.0,1.5555555555555554,2.5239733949737612e-05,0.004063617523351705,5,1,-0.5243095912645312,0.9902598716959514,16.232498,35.646336
2492,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0018770905076330902,17,1,-0.7113793507812798,0.36451794746407723,-5.191945,57.554943
536,19,19,0.0050251256281407045,0.0050251256281407045,0.631578947368421,0.7894736842105263,12,15,0.8,18,1,17,2,1.2222222222222223,-10.0,6.548476454293629,0.0010121196491181246,-0.006874289114050454,8,1,1.4513325027067505,-0.8234757924919576,37.75598,-8.495295
